5Bar Gegendruck
,Time,Pos/[cm],TOut/[°C],T1/[°C],T2/[°C],T3/[°C],T4/[°C],P1/[Bar],P2/[Bar]
152,12:12:39.013,18,24.2,29.8,29.2,31.8,28.9,67.6,89.6
153,12:12:39.063,18,24.2,29.8,29.1,31.8,28.8,67.6,89.6
154,12:12:39.112,18,24.2,29.8,29.1,31.9,28.8,67.6,89.6
155,12:12:39.163,18,24.2,29.8,29.1,31.9,28.9,67.6,89.6
156,12:12:39.213,18,24.2,29.8,29.1,31.9,28.8,67.3,89.6
157,12:12:39.263,17,24.2,29.8,29.1,31.9,28.9,67.3,89.6
158,12:12:39.313,18,24.2,29.8,29.1,31.9,28.9,67.3,89.6
159,12:12:39.362,18,24.2,29.8,29.1,31.9,28.9,67.6,89.6
160,12:12:39.412,18,24.2,29.8,29.2,31.9,28.9,67.3,89.6
161,12:12:39.462,18,24.2,29.7,29.0,31.9,28.9,67.3,89.6
162,12:12:39.512,18,24.2,29.7,29.0,31.9,28.9,67.3,89.6
163,12:12:39.563,18,24.2,29.8,29.0,32.0,28.8,67.6,89.6
164,12:12:39.613,17,24.2,29.8,29.0,31.9,28.8,67.3,89.6
165,12:12:39.662,17,24.2,29.8,29.0,31.9,28.8,67.3,89.6
166,12:12:39.713,17,24.2,29.7,29.0,31.9,28.8,67.3,89.6
167,12:12:39.763,17,24.2,29.7,29.0,31.9,28.8,67.3,89.6
168,12:12:39.812,17,24.2,29.7,29.0,31.9,28.8,67.3,89.6
169,12:12:39.863,18,24.2,29.7,29.0,31.9,28.8,67.3,89.6
170,12:12:39.912,17,24.2,29.7,29.0,31.9,28.8,67.3,89.3
171,12:12:39.963,17,24.2,29.7,29.0,31.9,28.9,67.3,89.6
172,12:12:40.014,18,24.2,29.5,29.0,31.9,28.8,67.3,89.3
173,12:12:40.063,17,24.2,29.5,29.0,32.0,28.9,67.3,89.6
174,12:12:40.114,17,24.2,29.6,29.0,32.0,28.9,67.3,89.3
175,12:12:40.163,17,24.2,29.6,28.9,31.9,28.8,67.3,89.3
176,12:12:40.213,17,24.2,29.6,29.0,32.0,28.8,67.3,89.3
177,12:12:40.263,17,24.2,29.6,29.0,32.0,28.8,67.3,89.3
178,12:12:40.313,17,24.2,29.5,28.9,32.0,28.9,67.3,89.3
179,12:12:40.363,17,24.2,29.5,29.0,32.0,28.9,67.3,89.3
180,12:12:40.413,17,24.2,29.6,28.8,32.0,28.9,67.3,89.3
181,12:12:40.463,17,24.2,29.5,28.8,32.0,28.8,67.3,89.3
182,12:12:40.513,17,24.2,29.5,28.8,32.0,28.8,67.0,89.3
183,12:12:40.563,17,24.2,29.6,28.8,32.0,28.9,67.0,89.3
184,12:12:40.613,17,24.2,29.4,28.8,32.0,28.9,67.0,89.3
185,12:12:40.663,17,24.2,29.4,28.8,32.0,28.8,67.0,89.3
186,12:12:40.713,17,24.2,29.4,28.8,32.0,28.9,67.0,89.3
187,12:12:40.762,17,24.2,29.4,28.8,32.0,28.9,67.0,89.3
188,12:12:40.813,17,24.2,29.4,28.8,32.1,28.9,67.0,89.3
189,12:12:40.863,17,24.2,29.4,28.8,32.0,28.9,67.0,89.3
190,12:12:40.913,17,24.2,29.3,28.8,32.0,28.9,67.0,89.3
191,12:12:40.963,17,24.2,29.3,28.8,32.0,28.9,67.0,89.3
192,12:12:41.013,17,24.2,29.3,28.8,32.0,28.9,67.0,89.0
193,12:12:41.063,17,24.2,29.3,28.7,32.0,28.9,67.0,89.0
194,12:12:41.113,17,24.2,29.3,28.7,32.0,28.9,67.0,89.0
195,12:12:41.162,17,24.2,29.3,28.7,32.0,28.9,67.0,89.0
196,12:12:41.213,17,24.2,29.2,28.7,32.0,28.9,67.0,89.0
197,12:12:41.263,17,24.2,29.2,28.7,32.1,28.9,67.0,88.7
198,12:12:41.313,17,24.2,29.2,28.7,32.1,28.9,67.0,88.7
199,12:12:41.363,17,24.2,29.2,28.6,32.1,28.9,67.0,88.7
200,12:12:41.413,17,24.2,29.2,28.6,32.0,28.8,67.0,88.7
201,12:12:41.463,17,24.2,29.2,28.6,32.0,28.8,67.0,88.7
202,12:12:41.513,17,24.2,29.2,28.6,32.1,28.9,67.0,88.7
203,12:12:41.562,17,24.2,29.1,28.6,32.1,28.9,67.0,88.7
204,12:12:41.613,17,24.2,29.1,28.5,32.1,28.9,67.0,88.7
205,12:12:41.663,17,24.2,29.1,28.4,32.1,28.8,67.0,88.7
206,12:12:41.713,17,24.2,29.1,28.4,32.1,28.9,67.0,88.4
207,12:12:41.763,17,24.2,29.1,28.4,32.1,28.9,67.0,88.4
208,12:12:41.813,17,24.2,29.1,28.4,32.1,28.9,67.0,88.4
209,12:12:41.863,17,24.2,29.2,28.4,32.1,28.9,67.0,88.1
210,12:12:41.912,17,24.2,29.2,28.4,32.1,28.9,67.0,88.1
211,12:12:41.963,17,24.2,29.2,28.3,32.1,28.9,67.0,88.1
212,12:12:42.013,17,24.2,29.2,28.3,32.1,28.9,67.0,88.1
213,12:12:42.063,17,24.2,29.2,28.3,32.1,28.9,67.0,87.7
214,12:12:42.113,17,24.2,29.2,28.3,32.1,28.9,67.0,87.7
215,12:12:42.163,17,24.2,29.2,28.3,32.1,28.9,67.0,87.7
216,12:12:42.212,17,24.2,29.2,28.3,32.1,28.9,66.6,87.7
217,12:12:42.263,17,24.2,29.3,28.3,32.2,28.9,66.6,87.4
218,12:12:42.313,17,24.2,29.3,28.3,32.2,29.0,67.0,87.4
219,12:12:42.363,17,24.2,29.2,28.3,32.2,29.0,67.0,87.4
220,12:12:42.413,17,24.2,29.2,28.3,32.1,29.0,66.6,87.4
221,12:12:42.463,17,24.2,29.2,28.3,32.1,29.0,66.6,87.4
222,12:12:42.513,17,24.2,29.2,28.3,32.2,29.0,66.6,87.4
223,12:12:42.563,16,24.2,29.2,28.4,32.2,29.0,66.6,87.4
224,12:12:42.613,16,24.2,29.2,28.4,32.2,29.1,66.6,87.4
225,12:12:42.663,16,24.2,29.2,28.4,32.2,29.1,66.6,87.4
226,12:12:42.713,16,24.2,29.2,28.4,32.1,29.1,66.6,87.4
227,12:12:42.763,16,24.2,29.2,28.4,32.2,29.1,66.6,87.4
228,12:12:42.812,16,24.2,29.2,28.4,32.2,29.1,66.6,87.4
229,12:12:42.863,16,24.2,29.2,28.3,32.2,29.1,66.6,87.4
230,12:12:42.913,16,24.2,29.2,28.3,32.1,29.0,66.6,87.4
231,12:12:42.963,16,24.2,29.2,28.3,32.1,29.0,66.6,87.4
232,12:12:43.013,16,24.2,29.2,28.3,32.2,29.0,66.6,87.4
233,12:12:43.063,16,24.2,29.3,28.3,32.2,29.0,66.6,87.4
234,12:12:43.113,16,24.2,29.3,28.3,32.2,29.0,66.6,87.4
235,12:12:43.163,16,24.2,29.3,28.3,32.2,29.0,66.3,87.4
236,12:12:43.212,16,24.2,29.3,28.3,32.2,29.0,66.3,87.4
237,12:12:43.263,16,24.2,29.3,28.4,32.2,29.0,66.6,87.4
238,12:12:43.313,16,24.2,29.3,28.3,32.1,29.0,66.3,87.4
239,12:12:43.363,16,24.2,29.3,28.3,32.2,29.0,66.3,87.4
240,12:12:43.412,16,24.2,29.2,28.3,32.1,29.0,66.3,87.4
241,12:12:43.463,16,24.2,29.3,28.2,32.2,29.0,66.3,87.4
242,12:12:43.513,16,24.2,29.3,28.2,32.2,29.0,66.3,87.4
243,12:12:43.562,16,24.2,29.3,28.2,32.2,29.0,66.3,87.4
244,12:12:43.613,16,24.2,29.2,28.2,32.1,29.0,66.3,87.4
245,12:12:43.663,16,24.2,29.2,28.2,32.2,29.0,66.3,87.1
246,12:12:43.713,16,24.2,29.2,28.2,32.2,29.0,66.3,87.4
247,12:12:43.763,16,24.2,29.2,28.1,32.2,29.0,66.3,87.4
248,12:12:43.813,16,24.2,29.3,28.2,32.2,29.0,66.3,87.4
249,12:12:43.863,16,24.2,29.3,28.2,32.3,29.0,66.3,87.1
250,12:12:43.913,16,24.2,29.3,28.1,32.2,29.0,66.3,87.1
251,12:12:43.963,16,24.2,29.2,28.2,32.3,29.0,66.3,87.1
252,12:12:44.013,16,24.2,29.2,28.2,32.3,29.0,66.3,87.1
253,12:12:44.063,16,24.2,29.2,28.1,32.2,29.0,66.3,87.1
254,12:12:44.113,16,24.2,29.2,28.1,32.2,29.0,66.3,87.1
255,12:12:44.162,16,24.2,29.2,28.1,32.2,29.0,66.3,87.1
256,12:12:44.213,16,24.2,29.2,28.1,32.2,29.0,66.3,87.1
257,12:12:44.263,16,24.2,29.1,28.1,32.2,29.1,66.3,87.1
258,12:12:44.313,16,24.2,29.0,28.1,32.3,29.0,66.3,87.1
259,12:12:44.363,16,24.2,29.0,28.0,32.3,29.0,66.3,87.1
260,12:12:44.413,16,24.2,29.1,28.0,32.3,29.0,66.3,87.1
261,12:12:44.463,16,24.2,29.0,28.0,32.3,29.0,66.3,87.1
262,12:12:44.513,16,24.2,29.1,28.0,32.3,29.0,66.3,87.1
263,12:12:44.562,16,24.2,29.1,28.0,32.3,29.0,66.3,87.1
264,12:12:44.613,16,24.2,29.1,28.0,32.3,29.0,66.3,87.1
265,12:12:44.662,16,24.2,29.1,28.0,32.3,29.0,66.3,87.1
266,12:12:44.713,15,24.2,29.1,27.9,32.3,29.0,66.3,87.1
267,12:12:44.762,15,24.2,29.1,27.9,32.4,29.0,66.3,87.1
268,12:12:44.813,15,24.2,29.2,27.9,32.4,29.0,66.0,87.1
269,12:12:44.863,15,24.2,29.1,27.9,32.3,29.0,66.0,87.1
270,12:12:44.913,15,24.2,29.0,27.9,32.4,29.0,66.0,87.1
271,12:12:44.963,15,24.2,29.0,27.9,32.4,29.0,66.3,87.1
272,12:12:45.013,15,24.2,29.1,27.8,32.4,29.0,66.3,86.8
273,12:12:45.063,15,24.2,29.1,27.8,32.4,29.0,66.0,86.8
274,12:12:45.112,15,24.2,29.1,27.8,32.4,29.0,66.0,86.8
275,12:12:45.163,15,24.2,29.0,27.8,32.4,29.0,66.0,86.8
276,12:12:45.213,15,24.2,29.2,27.8,32.4,29.0,66.3,86.8
277,12:12:45.263,15,24.2,29.2,27.8,32.4,29.0,66.0,86.5
278,12:12:45.314,15,24.2,29.2,27.7,32.4,29.0,66.0,86.5
279,12:12:45.363,15,24.2,29.2,27.7,32.4,29.0,66.0,86.5
280,12:12:45.413,15,24.2,29.2,27.7,32.4,29.0,66.0,86.5
281,12:12:45.462,15,24.2,29.2,27.7,32.4,29.0,66.0,86.5
282,12:12:45.513,15,24.2,29.1,27.7,32.4,29.0,66.0,86.5
283,12:12:45.563,15,24.2,29.1,27.7,32.3,29.0,66.0,86.5
284,12:12:45.613,15,24.2,29.2,27.6,32.3,29.0,66.0,86.5
285,12:12:45.664,15,24.2,29.2,27.6,32.3,29.1,66.0,86.5
286,12:12:45.713,15,24.2,29.1,27.6,32.3,29.1,66.0,86.5
287,12:12:45.762,15,24.2,29.1,27.6,32.3,29.1,66.0,86.5
288,12:12:45.813,15,24.2,29.1,27.6,32.3,29.1,66.0,86.5
289,12:12:45.863,15,24.2,29.1,27.6,32.3,29.1,66.0,86.2
290,12:12:45.912,15,24.2,29.1,27.6,32.3,29.1,66.0,86.5
291,12:12:45.963,15,24.2,29.1,27.6,32.3,29.1,66.0,86.2
292,12:12:46.013,15,24.2,29.0,27.6,32.3,29.2,66.0,86.2
293,12:12:46.063,15,24.2,29.1,27.7,32.3,29.1,66.0,86.2
294,12:12:46.113,15,24.2,29.0,27.7,32.3,29.1,66.0,86.2
295,12:12:46.163,15,24.2,29.0,27.6,32.1,29.2,66.0,86.2
296,12:12:46.213,15,24.2,29.0,27.6,32.1,29.1,66.0,86.2
297,12:12:46.263,15,24.2,29.0,27.6,32.2,29.1,66.0,86.2
298,12:12:46.313,15,24.2,29.0,27.6,32.1,29.2,66.0,86.2
299,12:12:46.363,14,24.2,29.0,27.6,32.1,29.2,66.0,86.2
300,12:12:46.413,14,24.2,29.0,27.6,32.2,29.2,66.0,86.2
301,12:12:46.463,14,24.2,29.1,27.6,32.1,29.2,66.0,86.2
302,12:12:46.513,14,24.2,29.1,27.5,32.1,29.1,66.0,86.2
303,12:12:46.563,14,24.2,29.1,27.5,32.1,29.2,66.0,86.2
304,12:12:46.613,14,24.2,29.0,27.5,32.1,29.3,66.0,86.2
305,12:12:46.663,14,24.2,29.1,27.5,32.1,29.3,66.0,86.2
306,12:12:46.713,14,24.2,29.1,27.5,32.1,29.3,66.0,86.2
307,12:12:46.764,14,24.2,29.0,27.5,32.2,29.3,66.0,86.2
308,12:12:46.813,14,24.2,29.0,27.5,32.2,29.3,66.0,85.9
309,12:12:46.863,14,24.2,29.0,27.5,32.2,29.3,66.0,86.2
310,12:12:46.913,14,24.2,29.0,27.4,32.2,29.3,66.0,86.2
311,12:12:46.963,14,24.2,29.0,27.4,32.2,29.3,66.0,86.2
312,12:12:47.013,14,24.2,29.0,27.4,32.2,29.3,65.7,86.2
313,12:12:47.063,14,24.2,29.0,27.4,32.1,29.3,66.0,86.2
314,12:12:47.113,14,24.2,29.1,27.4,32.1,29.3,66.0,86.2
315,12:12:47.162,14,24.2,29.1,27.4,32.1,29.3,66.0,86.2
316,12:12:47.213,14,24.2,29.0,27.4,32.1,29.3,66.0,85.9
317,12:12:47.263,14,24.2,29.1,27.4,32.1,29.3,65.7,85.9
318,12:12:47.313,14,24.2,29.1,27.4,32.1,29.3,65.7,85.9
319,12:12:47.363,14,24.2,29.0,27.3,32.2,29.3,65.7,85.9
320,12:12:47.413,14,24.2,29.0,27.3,32.2,29.3,65.7,85.9
321,12:12:47.462,14,24.2,29.0,27.3,32.2,29.3,65.7,85.9
322,12:12:47.513,14,24.2,29.0,27.3,32.1,29.4,65.7,85.9
323,12:12:47.563,14,24.2,29.0,27.3,32.2,29.4,65.7,85.9
324,12:12:47.612,14,24.2,29.0,27.3,32.2,29.4,65.7,85.9
325,12:12:47.663,14,24.2,28.9,27.3,32.2,29.4,65.7,85.9
326,12:12:47.713,14,24.2,29.0,27.3,32.2,29.4,65.7,85.9
327,12:12:47.763,14,24.2,29.0,27.4,32.1,29.4,65.7,85.9
328,12:12:47.813,14,24.2,28.9,27.4,32.1,29.3,65.7,85.9
329,12:12:47.863,14,24.2,29.0,27.4,32.2,29.4,65.7,85.9
330,12:12:47.913,14,24.2,28.9,27.4,32.2,29.4,65.7,85.9
331,12:12:47.963,14,24.2,29.0,27.4,32.1,29.3,65.7,85.9
332,12:12:48.012,14,24.2,29.0,27.4,32.1,29.3,65.7,85.9
333,12:12:48.063,14,24.2,29.0,27.3,32.1,29.4,65.7,85.9
334,12:12:48.113,14,24.2,29.0,27.3,32.2,29.4,65.7,85.5
335,12:12:48.164,14,24.2,29.0,27.3,32.2,29.4,65.7,85.9
336,12:12:48.213,14,24.2,29.0,27.3,32.1,29.3,65.7,85.9
337,12:12:48.263,14,24.2,29.0,27.3,32.1,29.3,65.7,85.9
338,12:12:48.313,14,24.2,29.0,27.3,32.0,29.4,65.4,85.9
339,12:12:48.363,14,24.2,29.0,27.3,32.0,29.4,65.7,85.9
340,12:12:48.413,14,24.2,29.0,27.2,32.0,29.5,65.7,85.9
341,12:12:48.463,14,24.2,29.0,27.3,32.0,29.5,65.7,85.5
342,12:12:48.514,14,24.2,29.0,27.3,32.0,29.5,65.7,85.9
343,12:12:48.563,14,24.2,29.0,27.3,32.0,29.5,65.7,85.5
344,12:12:48.613,14,24.2,29.1,27.3,32.1,29.5,65.7,85.5
345,12:12:48.663,14,24.2,29.1,27.2,32.1,29.5,65.4,85.5
